	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
435	A1_spa_contigs_13540	8565	Low-quality	17.03	0	No
436	A1_spa_contigs_13546	8563	Low-quality	9.97	0	No
437	A1_spa_contigs_13556	8561	Low-quality	17.03	0	No
438	A1_spa_contigs_13557	8561	Low-quality	7.74	0	No
439	A1_spa_contigs_13558	8561	Low-quality	1.85	0	No
440	A1_spa_contigs_13563	8559	Low-quality	18.6	0	No
441	A1_spa_contigs_13566	8559	Low-quality	24.77	0	No
442	A1_spa_contigs_13568	8558	Low-quality	15.65	0	No
443	A1_spa_contigs_13570	8557	Low-quality	19.62	0	No
444	A1_spa_contigs_13579	8550	Low-quality	8.78	0	No
445	A1_spa_contigs_13584	8548	Low-quality	15.51	0	No
446	A1_spa_contigs_13595	8544	Low-quality	14.67	0	No
447	A1_spa_contigs_13596	8543	Low-quality	5.89	0	No
448	A1_spa_contigs_13609	8539	Low-quality	11.08	0	No
449	A1_spa_contigs_1361	36479	High-quality	94.25	0	No
450	A1_spa_contigs_13612	8537	Low-quality	18.16	0	No
451	A1_spa_contigs_136123	1705	Low-quality	32.88	0	No
452	A1_spa_contigs_13614	8537	Low-quality	26.85	0	No
453	A1_spa_contigs_13630	8528	Low-quality	9.34	0	No
454	A1_spa_contigs_13647	8513	Low-quality	7.88	0	No
455	A1_spa_contigs_136470	1702	Low-quality	38.24	0	No
456	A1_spa_contigs_13652	8511	Medium-quality	72.26	0	No
457	A1_spa_contigs_13667	8503	Low-quality	16.43	0	No
458	A1_spa_contigs_13694	8491	Low-quality	18.75	0	No
459	A1_spa_contigs_13698	8489	Low-quality	5.87	0	No
460	A1_spa_contigs_13699	8489	Low-quality	13.14	0	No
461	A1_spa_contigs_13703	8487	Low-quality	18.03	0	No
462	A1_spa_contigs_13705	8486	Low-quality	13.31	0	No
463	A1_spa_contigs_13725	8478	Low-quality	20.89	0	No
464	A1_spa_contigs_13733	8476	Low-quality	22.71	0	No
465	A1_spa_contigs_13735	8476	Low-quality	13.54	0	No
466	A1_spa_contigs_13750	8471	Low-quality	18.34	0	No
467	A1_spa_contigs_13764	8464	Low-quality	13.02	0	No
468	A1_spa_contigs_13773	8459	Low-quality	3.12	0	No
469	A1_spa_contigs_13776	8455	Low-quality	19.98	0	No
470	A1_spa_contigs_1378	36260	Low-quality	33.56	0	No
471	A1_spa_contigs_13784	8454	Low-quality	4.7	0	No
472	A1_spa_contigs_13797	8448	Low-quality	3.17	0	No
473	A1_spa_contigs_13803	8446	Low-quality	3.41	0	No
474	A1_spa_contigs_13808	8441	Low-quality	5.46	0	No
475	A1_spa_contigs_13814	8440	Low-quality	22.71	0	No
476	A1_spa_contigs_13818	8439	Low-quality	5.65	0	No
477	A1_spa_contigs_13819	8439	Low-quality	5.01	0	No
478	A1_spa_contigs_138199	1687	Low-quality	40.54	0	No
479	A1_spa_contigs_138205	1687	Low-quality	37.77	0	No
480	A1_spa_contigs_13831	8435	Low-quality	3.13	0	No
481	A1_spa_contigs_13838	8433	Low-quality	8.21	0	No
482	A1_spa_contigs_13847	8429	Low-quality	14.59	0	No
483	A1_spa_contigs_13856	8428	Low-quality	19.65	0	No
484	A1_spa_contigs_13857	8427	Low-quality	5.75	0	No
485	A1_spa_contigs_13871	8423	Low-quality	18.49	0	No
486	A1_spa_contigs_1388	36127	Low-quality	29.27	0	No
487	A1_spa_contigs_13892	8416	Not-determined	0	0	No
488	A1_spa_contigs_13896	8414	Low-quality	8.33	0	No
489	A1_spa_contigs_13899	8413	Low-quality	11.7	0	No
490	A1_spa_contigs_13909	8410	Low-quality	13.99	0	No
491	A1_spa_contigs_13912	8409	Low-quality	19.24	0	No
492	A1_spa_contigs_13916	8407	Low-quality	18.27	0	No
493	A1_spa_contigs_13927	8402	Low-quality	19.45	0	No
494	A1_spa_contigs_13930	8400	Low-quality	7.77	0	No
495	A1_spa_contigs_13931	8400	Low-quality	34.95	0	No
496	A1_spa_contigs_13946	8394	Low-quality	4.03	0	No
497	A1_spa_contigs_13949	8393	Low-quality	11.71	0	No
498	A1_spa_contigs_13952	8390	Low-quality	8.27	0	No
499	A1_spa_contigs_13963	8386	Low-quality	20.24	0	No
500	A1_spa_contigs_13968	8384	Low-quality	6.32	0	No
501	A1_spa_contigs_13971	8382	Low-quality	10.49	0	No
502	A1_spa_contigs_13972	8381	Low-quality	18.42	0	No
503	A1_spa_contigs_13973	8381	Medium-quality	58.55	0	No
504	A1_spa_contigs_13983	8374	Low-quality	6.09	0	No
505	A1_spa_contigs_1399	36007	Low-quality	32.51	0	No
506	A1_spa_contigs_13990	8371	Low-quality	20.62	0	No
507	A1_spa_contigs_13994	8369	Low-quality	8.23	0	No
508	A1_spa_contigs_13996	8368	Low-quality	3.1	0	No
509	A1_spa_contigs_13997	8368	Low-quality	3.38	0	No
510	A1_spa_contigs_14	237654	High-quality	91.55	0	No
511	A1_spa_contigs_14025	8358	Low-quality	18.95	0	No
512	A1_spa_contigs_14039	8353	Low-quality	13.17	0	No
513	A1_spa_contigs_14041	8353	Low-quality	3.38	0	No
514	A1_spa_contigs_14046	8351	Low-quality	7.43	0	No
515	A1_spa_contigs_1405	35931	Low-quality	43.64	0	No
516	A1_spa_contigs_14050	8349	Low-quality	8.18	0	No
517	A1_spa_contigs_14052	8349	Low-quality	17.92	0	No
518	A1_spa_contigs_14055	8348	Low-quality	13.95	0	No
519	A1_spa_contigs_14076	8341	Low-quality	7.52	0	No
520	A1_spa_contigs_14083	8338	Low-quality	5.49	0	No
521	A1_spa_contigs_14086	8337	Low-quality	5.77	0	No
522	A1_spa_contigs_14088	8336	Low-quality	5.66	0	No
523	A1_spa_contigs_14091	8335	Low-quality	3.09	0	No
524	A1_spa_contigs_14092	8335	Not-determined	0	0	No
525	A1_spa_contigs_14094	8334	Low-quality	18.1	0	No
526	A1_spa_contigs_14095	8334	Low-quality	7.71	0	No
527	A1_spa_contigs_14096	8333	Low-quality	12.85	0	No
528	A1_spa_contigs_141	108102	High-quality	100	0	No
529	A1_spa_contigs_14100	8332	Low-quality	8.1	0	No
530	A1_spa_contigs_14120	8323	Not-determined	0	0	No
531	A1_spa_contigs_14144	8311	Low-quality	12.63	0	No
532	A1_spa_contigs_14146	8311	Low-quality	19.2	0	No
533	A1_spa_contigs_14153_1	7596	Low-quality	15.18	0	Yes
534	A1_spa_contigs_14157	8305	Low-quality	5.82	0	No
535	A1_spa_contigs_14166	8301	Low-quality	5.75	0	No
536	A1_spa_contigs_14171	8298	Low-quality	17.11	0	No
537	A1_spa_contigs_14174	8297	Low-quality	21.77	0	No
538	A1_spa_contigs_14177_1	7788	Low-quality	15.29	0	Yes
539	A1_spa_contigs_14183	8295	Low-quality	5.03	0	No
540	A1_spa_contigs_14184	8295	Low-quality	8.71	0	No
541	A1_spa_contigs_14188	8292	Low-quality	8.71	0	No
542	A1_spa_contigs_14196	8287	Low-quality	2.91	0	No
543	A1_spa_contigs_14198	8287	Low-quality	20.99	0	No
544	A1_spa_contigs_14207	8284	Low-quality	18.18	0	No
545	A1_spa_contigs_14208	8284	Low-quality	21.96	0	No
546	A1_spa_contigs_14212	8283	Low-quality	17.81	0	No
547	A1_spa_contigs_14222	8280	Low-quality	2.24	0	No
548	A1_spa_contigs_14233	8278	Low-quality	11.29	0	No
549	A1_spa_contigs_14241	8273	Low-quality	7.47	0	No
550	A1_spa_contigs_14245	8271	Low-quality	14.24	0	No
551	A1_spa_contigs_14254	8267	Low-quality	4.52	0	No
552	A1_spa_contigs_14256	8265	Low-quality	15.75	0	No
553	A1_spa_contigs_14260	8264	Low-quality	15.44	0	No
554	A1_spa_contigs_14275	8259	Low-quality	24.54	0	No
555	A1_spa_contigs_14279	8256	Low-quality	5.13	0	No
556	A1_spa_contigs_14288	8254	Low-quality	5.52	0	No
557	A1_spa_contigs_1431	35631	Medium-quality	76.36	0	No
558	A1_spa_contigs_14312	8244	Low-quality	22.64	0	No
559	A1_spa_contigs_14318	8243	Low-quality	5.53	0	No
560	A1_spa_contigs_14329	8239	Low-quality	5.52	0	No
561	A1_spa_contigs_14332	8238	Low-quality	17.74	0	No
562	A1_spa_contigs_14335	8237	Low-quality	14.46	0	No
563	A1_spa_contigs_14340	8235	Low-quality	5.51	0	No
564	A1_spa_contigs_14351	8231	Low-quality	14.26	0	No
565	A1_spa_contigs_14352	8229	Low-quality	8.05	0	No
566	A1_spa_contigs_14360	8225	Low-quality	9.28	0	No
567	A1_spa_contigs_14363	8224	Low-quality	19.91	0	No
568	A1_spa_contigs_14370	8222	Low-quality	11.98	0	No
569	A1_spa_contigs_14392	8214	Low-quality	21.75	0	No
570	A1_spa_contigs_14401	8209	Low-quality	21.44	0	No
571	A1_spa_contigs_14411	8203	Low-quality	4.57	0	No
572	A1_spa_contigs_14422	8199	Low-quality	15.29	0	No
573	A1_spa_contigs_14429	8194	Low-quality	7.73	0	No
574	A1_spa_contigs_1444	35494	Complete	100	0	No
575	A1_spa_contigs_14444	8187	Low-quality	15.39	0	No
576	A1_spa_contigs_14448	8185	Low-quality	8.03	0	No
577	A1_spa_contigs_14453	8184	Low-quality	20.91	0	No
578	A1_spa_contigs_14460	8180	Low-quality	4.92	0	No
579	A1_spa_contigs_144646	1635	Low-quality	35.71	0	No
580	A1_spa_contigs_14467	8177	Low-quality	15.12	0	No
581	A1_spa_contigs_14470	8176	Low-quality	9.92	0	No
582	A1_spa_contigs_14475	8176	Low-quality	0.95	0	No
583	A1_spa_contigs_14476	8176	Low-quality	18.19	0	No
584	A1_spa_contigs_14480	8174	Low-quality	3.25	0	No
585	A1_spa_contigs_14483	8174	Low-quality	13.47	0	No
586	A1_spa_contigs_14486	8173	Low-quality	8.36	0	No
587	A1_spa_contigs_14489	8173	Low-quality	4.68	0	No
588	A1_spa_contigs_14510	8165	Low-quality	3.38	0	No
589	A1_spa_contigs_14521	8161	Low-quality	4.03	0	No
590	A1_spa_contigs_14529	8157	Low-quality	3.52	0	No
591	A1_spa_contigs_14532	8155	Low-quality	2.88	0	No
592	A1_spa_contigs_14536	8153	Low-quality	5.88	0	No
593	A1_spa_contigs_14549	8149	Low-quality	19.24	0	No
594	A1_spa_contigs_14553	8148	Low-quality	4.53	0	No
595	A1_spa_contigs_14559	8147	Low-quality	3.31	0	No
596	A1_spa_contigs_14562	8145	Low-quality	5.48	0	No
597	A1_spa_contigs_14571	8143	Low-quality	5.51	0	No
598	A1_spa_contigs_14577	8139	Low-quality	22.14	0	No
599	A1_spa_contigs_14588	8133	Low-quality	13.24	0	No
600	A1_spa_contigs_14601	8129	Low-quality	12.39	0	No
601	A1_spa_contigs_14609	8126	Low-quality	5.29	0	No
602	A1_spa_contigs_14611	8124	Low-quality	2.39	0	No
603	A1_spa_contigs_14621	8119	Low-quality	13.48	0	No
604	A1_spa_contigs_14622	8119	Low-quality	3.48	0	No
605	A1_spa_contigs_14630	8117	Low-quality	8.54	0	No
606	A1_spa_contigs_14632_1	5976	Low-quality	13.28	0	Yes
607	A1_spa_contigs_14636	8114	Low-quality	4.68	0	No
608	A1_spa_contigs_14643	8112	Low-quality	8.02	0	No
609	A1_spa_contigs_14650	8109	Low-quality	20.14	0	No
610	A1_spa_contigs_14652	8109	Low-quality	3.22	0	No
611	A1_spa_contigs_14654	8108	Low-quality	23.01	0	No
612	A1_spa_contigs_14674	8099	Low-quality	17.37	0	No
613	A1_spa_contigs_14680	8098	Low-quality	15.96	0	No
614	A1_spa_contigs_14684	8096	Low-quality	10.35	0	No
615	A1_spa_contigs_14687	8094	Low-quality	33.51	0	No
616	A1_spa_contigs_14694	8090	Low-quality	3.08	0	No
617	A1_spa_contigs_14707	8086	Low-quality	17.68	0	No
618	A1_spa_contigs_14712	8083	Low-quality	1.67	0	No
619	A1_spa_contigs_14724	8079	Low-quality	15.98	0	No
620	A1_spa_contigs_14728	8078	Low-quality	19.76	0	No
621	A1_spa_contigs_14732	8077	Low-quality	18.18	0	No
622	A1_spa_contigs_14737	8076	Low-quality	7.23	0	No
623	A1_spa_contigs_14743	8074	Low-quality	4.72	0	No
624	A1_spa_contigs_14744	8073	Low-quality	2.84	0	No
625	A1_spa_contigs_14745	8073	Low-quality	29.05	0	No
626	A1_spa_contigs_14748	8072	Low-quality	2.47	0	No
627	A1_spa_contigs_14756	8069	Low-quality	12.81	0	No
628	A1_spa_contigs_14763	8067	Low-quality	9.32	0	No
629	A1_spa_contigs_14772	8063	Low-quality	14.86	0	No
630	A1_spa_contigs_1478	34977	High-quality	93.45	0	No
631	A1_spa_contigs_14794	8055	Low-quality	3.82	0	No
632	A1_spa_contigs_14798	8053	Low-quality	17.9	0	No
633	A1_spa_contigs_14801	8052	Low-quality	5.54	0	No
634	A1_spa_contigs_14808	8050	Low-quality	17.41	0	No
635	A1_spa_contigs_1481	34967	Low-quality	48.06	0	No
636	A1_spa_contigs_14814	8047	Low-quality	17.28	0	No
637	A1_spa_contigs_14843	8035	Low-quality	1.38	0	No
638	A1_spa_contigs_14849	8034	Low-quality	22.82	0	No
639	A1_spa_contigs_14856	8031	Low-quality	5.93	0	No
640	A1_spa_contigs_14857_1	5379	Low-quality	12.02	0	Yes
641	A1_spa_contigs_14865	8028	Low-quality	5.59	0	No
642	A1_spa_contigs_14871	8025	Low-quality	2.63	0	No
643	A1_spa_contigs_14885	8021	Low-quality	11.14	0	No
644	A1_spa_contigs_14892_1	6295	Low-quality	8.83	0	Yes
645	A1_spa_contigs_14921	8007	Low-quality	4.72	0	No
646	A1_spa_contigs_14927	8005	Low-quality	15.53	0	No
647	A1_spa_contigs_14932	8002	Low-quality	17.5	0	No
648	A1_spa_contigs_14937	8001	Low-quality	4.14	0	No
649	A1_spa_contigs_14938	8000	Low-quality	2.85	0	No
650	A1_spa_contigs_14958	7994	Low-quality	3.8	0	No
651	A1_spa_contigs_14960	7992	Low-quality	8.4	0	No
652	A1_spa_contigs_14961	7992	Low-quality	4.01	0	No
653	A1_spa_contigs_14976	7984	Low-quality	31.66	0	No
654	A1_spa_contigs_14981	7982	Low-quality	7.24	0	No
655	A1_spa_contigs_14987	7981	Low-quality	5.42	0	No
656	A1_spa_contigs_14995	7978	Low-quality	7.6	0	No
657	A1_spa_contigs_14999	7978	Low-quality	4.35	0	No
658	A1_spa_contigs_15015	7972	Low-quality	21.31	0	No
659	A1_spa_contigs_15028	7967	Low-quality	4.34	0	No
660	A1_spa_contigs_15070	7954	Low-quality	2.29	0	No
661	A1_spa_contigs_15085	7948	Low-quality	7.83	0	No
662	A1_spa_contigs_15087	7947	Low-quality	6.4	0	No
663	A1_spa_contigs_15090	7945	Low-quality	3.12	0	No
664	A1_spa_contigs_15093	7945	Low-quality	13.32	0	No
665	A1_spa_contigs_15100	7942	Low-quality	8.83	0	No
666	A1_spa_contigs_15120	7934	Low-quality	7.52	0	No
667	A1_spa_contigs_15125	7933	Low-quality	7.35	0	No
668	A1_spa_contigs_15126	7932	Low-quality	4.52	0	No
669	A1_spa_contigs_15135	7928	Low-quality	4.75	0	No
670	A1_spa_contigs_15136	7928	Low-quality	4.71	0	No
671	A1_spa_contigs_1514	34481	Medium-quality	57.4	0	No
672	A1_spa_contigs_15149	7922	Low-quality	17.34	0	No
673	A1_spa_contigs_15151	7922	High-quality	100	0	No
674	A1_spa_contigs_15156_1	5919	Low-quality	11.53	0	Yes
675	A1_spa_contigs_15161	7919	Low-quality	21.35	0	No
676	A1_spa_contigs_15166	7918	Low-quality	7.75	0	No
677	A1_spa_contigs_15171	7916	Low-quality	2.33	0	No
678	A1_spa_contigs_15179	7914	Low-quality	16.81	0	No
679	A1_spa_contigs_15195	7908	Low-quality	9.61	0	No
680	A1_spa_contigs_15201	7906	Low-quality	15.54	0	No
681	A1_spa_contigs_15208	7903	Low-quality	3.48	0	No
682	A1_spa_contigs_15217	7900	Low-quality	20.34	0	No
683	A1_spa_contigs_1522	34337	Low-quality	15.46	0	No
684	A1_spa_contigs_15236	7894	Low-quality	2.61	0	No
685	A1_spa_contigs_15242	7892	Low-quality	17.27	0	No
686	A1_spa_contigs_15246	7892	Low-quality	13.15	0	No
687	A1_spa_contigs_15248	7891	Low-quality	5.52	0	No
688	A1_spa_contigs_15249	7891	Low-quality	17.14	0	No
689	A1_spa_contigs_15256	7888	Low-quality	5.3	0	No
690	A1_spa_contigs_15259	7886	Low-quality	7.83	0	No
691	A1_spa_contigs_15269	7883	Low-quality	3.15	0	No
692	A1_spa_contigs_15274	7881	Low-quality	10.99	0	No
693	A1_spa_contigs_15282	7878	Low-quality	9.99	0	No
694	A1_spa_contigs_15293	7874	Low-quality	19.74	0	No
695	A1_spa_contigs_15299	7873	Medium-quality	61.42	0	No
696	A1_spa_contigs_15300	7872	Low-quality	5.29	0	No
697	A1_spa_contigs_1532_1	9700	Low-quality	22.22	0	Yes
698	A1_spa_contigs_15341	7860	Low-quality	7.49	0	No
699	A1_spa_contigs_1535	34179	Low-quality	29.9	0	No
700	A1_spa_contigs_15350	7858	Low-quality	4.43	0	No
701	A1_spa_contigs_15354	7857	Low-quality	7.04	0	No
702	A1_spa_contigs_15356	7856	Low-quality	14.69	0	No
703	A1_spa_contigs_15360	7854	Low-quality	5.77	0	No
704	A1_spa_contigs_15387	7844	Low-quality	17.14	0	No
705	A1_spa_contigs_15395	7840	Low-quality	17.04	0	No
706	A1_spa_contigs_15404	7836	Low-quality	15.41	0	No
707	A1_spa_contigs_15406	7835	Low-quality	10	0	No
708	A1_spa_contigs_1541_1	25594	Medium-quality	56.45	0	Yes
709	A1_spa_contigs_15423	7830	Low-quality	17.12	0	No
710	A1_spa_contigs_15426	7829	Low-quality	17.7	0	No
711	A1_spa_contigs_15427	7829	Low-quality	10.97	0	No
712	A1_spa_contigs_15433	7828	Low-quality	12.79	0	No
713	A1_spa_contigs_15437	7827	Low-quality	8.69	0	No
714	A1_spa_contigs_15443	7827	Low-quality	19.85	0	No
715	A1_spa_contigs_15453	7825	Low-quality	9.5	0	No
716	A1_spa_contigs_15457	7824	Low-quality	4.5	0	No
717	A1_spa_contigs_15458	7824	Low-quality	18.7	0	No
718	A1_spa_contigs_15468	7820	Low-quality	4.95	0	No
719	A1_spa_contigs_15472	7819	Low-quality	5.84	0	No
720	A1_spa_contigs_15490	7813	Low-quality	5.56	0	No
721	A1_spa_contigs_15510	7807	Low-quality	2.95	0	No
722	A1_spa_contigs_15525	7799	Low-quality	7.92	0	No
723	A1_spa_contigs_15540	7793	Low-quality	19.03	0	No
724	A1_spa_contigs_15551	7789	Low-quality	10.78	0	No
725	A1_spa_contigs_15552	7789	Low-quality	16.97	0	No
726	A1_spa_contigs_15563	7787	Low-quality	3.55	0	No
727	A1_spa_contigs_15572	7780	Low-quality	14.85	0	No
728	A1_spa_contigs_15588	7775	Low-quality	14.3	0	No
729	A1_spa_contigs_15601	7771	Low-quality	17.02	0	No
730	A1_spa_contigs_15605	7769	Low-quality	4.45	0	No
731	A1_spa_contigs_15612	7768	Medium-quality	66.29	0	No
732	A1_spa_contigs_15618	7765	Low-quality	4.14	0	No
733	A1_spa_contigs_15621	7765	Low-quality	4.59	0	No
734	A1_spa_contigs_15624	7765	Low-quality	4.17	0	No
735	A1_spa_contigs_15625	7764	Low-quality	5.67	0	No
736	A1_spa_contigs_15640	7759	Low-quality	3.78	0	No
737	A1_spa_contigs_15641	7759	Low-quality	17.37	0	No
738	A1_spa_contigs_15650	7755	Low-quality	20.4	0	No
739	A1_spa_contigs_15652	7755	Low-quality	2.73	0	No
740	A1_spa_contigs_15658	7751	Low-quality	3.33	0	No
741	A1_spa_contigs_15665	7748	Low-quality	18.44	0	No
742	A1_spa_contigs_1567	33692	High-quality	97.16	0	No
743	A1_spa_contigs_15674	7746	Low-quality	20.68	0	No
744	A1_spa_contigs_15682	7744	Low-quality	9.14	0	No
745	A1_spa_contigs_15698	7738	Not-determined	0	0	No
746	A1_spa_contigs_15706	7736	Low-quality	3.11	0	No
747	A1_spa_contigs_15710	7734	Low-quality	7.88	0	No
748	A1_spa_contigs_15714	7733	Low-quality	3.34	0	No
749	A1_spa_contigs_15723	7730	Low-quality	15.93	0	No
750	A1_spa_contigs_1573_1	18632	Low-quality	35.65	0	Yes
751	A1_spa_contigs_15735	7727	Low-quality	5.91	0	No
752	A1_spa_contigs_15740	7724	Low-quality	3.18	0	No
753	A1_spa_contigs_15746	7723	Low-quality	23.46	0	No
754	A1_spa_contigs_15757	7718	Low-quality	15.86	0	No
755	A1_spa_contigs_15759	7717	Low-quality	4.14	0	No
756	A1_spa_contigs_15768	7716	Low-quality	18.36	0	No
757	A1_spa_contigs_15778	7713	Low-quality	5.32	0	No
758	A1_spa_contigs_15781	7712	Not-determined	0	0	No
759	A1_spa_contigs_15783	7711	Low-quality	9.91	0	No
760	A1_spa_contigs_15793	7709	Low-quality	16.32	0	No
761	A1_spa_contigs_15802	7706	Low-quality	17.08	0	No
762	A1_spa_contigs_1582	33558	Medium-quality	72.93	0	No
763	A1_spa_contigs_15821	7699	Low-quality	7.87	0	No
764	A1_spa_contigs_15844	7690	Not-determined	0	0	No
765	A1_spa_contigs_15852	7688	Low-quality	5.76	0	No
766	A1_spa_contigs_15856	7686	Low-quality	2.99	0	No
767	A1_spa_contigs_15869	7681	Low-quality	3.21	0	No
768	A1_spa_contigs_1587_1	13980	Low-quality	8.67	0	Yes
769	A1_spa_contigs_15879	7679	Low-quality	3.07	0	No
770	A1_spa_contigs_159	104046	High-quality	90.03	0	No
771	A1_spa_contigs_15917	7666	Low-quality	14.14	0	No
772	A1_spa_contigs_15928	7664	Low-quality	5.73	0	No
773	A1_spa_contigs_15934	7662	Low-quality	16.88	0	No
774	A1_spa_contigs_15949	7657	Low-quality	11.07	0	No
775	A1_spa_contigs_15955	7654	Low-quality	2.4	0	No
776	A1_spa_contigs_15961	7653	Low-quality	5.35	0	No
777	A1_spa_contigs_15962	7652	Low-quality	4.15	0	No
778	A1_spa_contigs_15984	7644	Low-quality	17.59	0	No
779	A1_spa_contigs_15987	7643	Low-quality	0.7	0	No
780	A1_spa_contigs_15989	7642	Low-quality	8.21	0	No
781	A1_spa_contigs_15992	7642	Low-quality	16.91	0	No
782	A1_spa_contigs_160023	1526	Low-quality	36.67	0	No
783	A1_spa_contigs_16006	7634	Low-quality	3.09	0	No
784	A1_spa_contigs_16009	7633	Low-quality	5.16	0	No
785	A1_spa_contigs_16013	7631	Low-quality	17.25	0	No
786	A1_spa_contigs_1602	33367	Medium-quality	54.15	0	No
787	A1_spa_contigs_16028	7625	Low-quality	5.25	0	No
788	A1_spa_contigs_16030	7624	Low-quality	4.84	0	No
789	A1_spa_contigs_16043	7622	Low-quality	7.8	0	No
790	A1_spa_contigs_16057	7618	Low-quality	12.81	0	No
791	A1_spa_contigs_1608	33249	Low-quality	29.11	0	No
792	A1_spa_contigs_16083	7610	Low-quality	12.97	0	No
793	A1_spa_contigs_16087	7607	Low-quality	7.54	0	No
794	A1_spa_contigs_16089	7607	Low-quality	4.08	0	No
795	A1_spa_contigs_16097	7603	Low-quality	16.55	0	No
796	A1_spa_contigs_16101	7601	Low-quality	4.79	0	No
797	A1_spa_contigs_16105	7600	Low-quality	13.66	0	No
798	A1_spa_contigs_16106	7600	Low-quality	9.41	0	No
799	A1_spa_contigs_16128	7594	Not-determined	0	0	No
800	A1_spa_contigs_16138	7592	Low-quality	3.79	0	No
801	A1_spa_contigs_16149	7589	Low-quality	8.08	0	No
802	A1_spa_contigs_16156	7586	Low-quality	6.04	0	No
803	A1_spa_contigs_16157	7585	Low-quality	15.9	0	No
804	A1_spa_contigs_16163	7584	Low-quality	8.75	0	No
805	A1_spa_contigs_16180	7576	Low-quality	18.27	0	No
806	A1_spa_contigs_16197	7572	Low-quality	7.44	0	No
807	A1_spa_contigs_16202	7570	Low-quality	16.6	0	No
808	A1_spa_contigs_16216	7564	Low-quality	7.46	0	No
809	A1_spa_contigs_16223	7563	Low-quality	7.41	0	No
810	A1_spa_contigs_16230	7561	Low-quality	3.14	0	No
811	A1_spa_contigs_16247	7554	Low-quality	7.44	0	No
812	A1_spa_contigs_16253	7553	Low-quality	24.5	0	No
813	A1_spa_contigs_16289	7540	Low-quality	17.95	0	No
814	A1_spa_contigs_1629	32966	Medium-quality	84.88	0	No
815	A1_spa_contigs_1630_1	13581	Low-quality	16.81	0	Yes
816	A1_spa_contigs_1631	32948	Low-quality	14.14	0	No
817	A1_spa_contigs_16311	7532	Low-quality	3.07	0	No
818	A1_spa_contigs_16315	7530	Low-quality	18.98	0	No
819	A1_spa_contigs_16318	7528	Low-quality	5.73	0	No
820	A1_spa_contigs_16322	7527	Low-quality	6.89	0	No
821	A1_spa_contigs_16328	7526	Low-quality	7.52	0	No
822	A1_spa_contigs_16335	7525	Low-quality	7.49	0	No
823	A1_spa_contigs_16337	7524	Low-quality	5.15	0	No
824	A1_spa_contigs_16338	7524	Low-quality	4.54	0	No
825	A1_spa_contigs_16344	7522	Medium-quality	51.5	0	No
826	A1_spa_contigs_16364	7518	Low-quality	2.82	0	No
827	A1_spa_contigs_16365	7518	Low-quality	3.53	0	No
828	A1_spa_contigs_16371	7516	Low-quality	16.5	0	No
829	A1_spa_contigs_16378_1	5207	Low-quality	9.03	0	Yes
830	A1_spa_contigs_16382	7512	Low-quality	16.33	0	No
831	A1_spa_contigs_16390	7510	Low-quality	6.19	0	No
832	A1_spa_contigs_16407	7504	Low-quality	7.4	0	No
833	A1_spa_contigs_16408	7504	Low-quality	15.58	0	No
834	A1_spa_contigs_16410	7504	Low-quality	14.34	0	No
835	A1_spa_contigs_16414	7503	Low-quality	22.62	0	No
836	A1_spa_contigs_16418	7501	Low-quality	5.04	0	No
837	A1_spa_contigs_16428	7497	Low-quality	12.16	0	No
838	A1_spa_contigs_1644	32801	Low-quality	37.9	0	No
839	A1_spa_contigs_16447	7491	Low-quality	3.66	0	No
